/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M03|P1|PM15M|-2.508050|-2.497230|-2.501740|-3.225760|-3.222110|-3.222110|2020-06-03 19:30:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.646410|-2.628870|-2.646410|2020-06-03 19:30:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.894812|1.094770|0.894813|2020-06-03 19:30:00
80C|APN80A|M04|P2|PM15M|-2.785190|-2.783540|-2.784430|-3.393240|-3.376200|-3.376200|2020-06-03 19:30:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P1|PM15M|-8.164630|-8.151340|-8.159920|-6.228760|-6.219660|-6.228760|2020-06-03 19:30:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.727699|-6.034520|-6.025820|-6.034520|2020-06-03 19:30:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.806170|-5.811720|-5.410600|-5.404570|-5.410600|2020-06-03 19:30:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P6|PM15M|-6.746900|-6.689780|-6.714000|-6.315270|-6.291170|-6.315270|2020-06-03 19:30:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 19:30:00
