/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M03|P1|PM15M|-2.370970|-2.367970|-2.369050|-3.222110|-3.215730|-3.215730|2020-06-04 00:30:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.644810|-2.624890|-2.644810|2020-06-04 00:30:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.906460|1.180330|0.906461|2020-06-04 00:30:00
80C|APN80A|M04|P2|PM15M|-2.811660|-2.809170|-2.810280|-3.392290|-3.373370|-3.373370|2020-06-04 00:30:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P1|PM15M|-8.196680|-8.180620|-8.188480|-6.230580|-6.219660|-6.230580|2020-06-04 00:30:00
80C|APN80A|M06|P2|PM15M|-38.864601|-35.251301|-38.113899|-6.034520|-6.025820|-6.034520|2020-06-04 00:30:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P1|PM15M|-5.814240|-5.804550|-5.809260|-5.412110|-5.406080|-5.412110|2020-06-04 00:30:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P6|PM15M|-6.667540|-6.635400|-6.653920|-6.291170|-6.291170|-6.291170|2020-06-04 00:30:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 00:30:00
