/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M03|P1|PM15M|-2.454220|-2.429840|-2.440120|-3.221190|-3.217550|-3.217550|2020-06-04 07:30:00
80C|APN80A|M03|P2|PM15M|-33.010300|-32.218498|-32.957401|-2.647210|-2.624100|-2.647210|2020-06-04 07:30:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.902580|1.087340|0.902582|2020-06-04 07:30:00
80C|APN80A|M04|P2|PM15M|-2.790970|-2.788490|-2.789480|-3.391350|-3.370530|-3.370530|2020-06-04 07:30:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P1|PM15M|-8.175290|-8.161970|-8.167500|-6.228760|-6.219660|-6.228760|2020-06-04 07:30:00
80C|APN80A|M06|P2|PM15M|-38.864601|-38.864601|-38.864601|-6.031030|-6.025820|-6.031030|2020-06-04 07:30:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.804550|-5.809320|-5.413620|-5.404570|-5.413620|2020-06-04 07:30:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P6|PM15M|-6.689780|-6.645420|-6.660500|-6.315270|-6.291170|-6.315270|2020-06-04 07:30:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 07:30:00
