/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M03|P1|PM15M|-2.416940|-2.406340|-2.410020|-3.225760|-3.221190|-3.221190|2020-06-04 06:00:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.642420|-2.625690|-2.642410|2020-06-04 06:00:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.957271|1.150780|0.957272|2020-06-04 06:00:00
80C|APN80A|M04|P2|PM15M|-2.795100|-2.791790|-2.793870|-3.391350|-3.373370|-3.373370|2020-06-04 06:00:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P1|PM15M|-8.172620|-8.156650|-8.164280|-6.228760|-6.221480|-6.228760|2020-06-04 06:00:00
80C|APN80A|M06|P2|PM15M|-38.864601|-34.107800|-38.547401|-6.032780|-6.024080|-6.032780|2020-06-04 06:00:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P1|PM15M|-5.812620|-5.804550|-5.808230|-5.410600|-5.401550|-5.410600|2020-06-04 06:00:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P6|PM15M|-6.701950|-6.645420|-6.673840|-6.315270|-6.291170|-6.315270|2020-06-04 06:00:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 06:00:00
