/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M03|P1|PM15M|-2.415420|-2.391250|-2.404380|-3.225760|-3.220280|-3.220280|2020-06-03 16:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.643210|-2.625690|-2.643210|2020-06-03 16:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.926154|1.249600|0.926155|2020-06-03 16:15:00
80C|APN80A|M04|P2|PM15M|-2.781890|-2.779420|-2.780930|-3.400840|-3.375260|-3.375260|2020-06-03 16:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P1|PM15M|-8.161970|-8.148690|-8.155960|-6.230580|-6.221480|-6.230580|2020-06-03 16:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.727600|-6.032780|-6.022340|-6.032780|2020-06-03 16:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.807780|-5.811090|-5.413620|-5.406080|-5.413620|2020-06-03 16:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P6|PM15M|-6.714170|-6.667540|-6.690600|-6.315270|-6.291170|-6.315270|2020-06-03 16:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:15:00
