/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
20B_X|APN20B|SXC|P9|PM15M|-40.000000|-40.000000|-40.000000|-5.989440|-5.960220|-5.989440|2020-06-03 14:00:00
20B_X|APN20B|SXC|P10|PM15M|-43.486500|-34.455601|-41.463001|-4.953930|-4.932240|-4.953930|2020-06-03 14:00:00
20B_X|APN20B|SXC|P11|PM15M|8.164730|8.164730|8.164730|8.164730|8.164730|8.164730|2020-06-03 14:00:00
20B_X|APN20B|SXC|P12|PM15M|-6.946490|-6.794380|-6.854660|-5.826940|-5.810360|-5.826940|2020-06-03 14:00:00
20B_X|APN20B|SXC|P13|PM15M|-7.741600|-7.670460|-7.708320|-4.932240|-4.905290|-4.932240|2020-06-03 14:00:00
20B_X|APN20B|SXC|P14|PM15M|-7.057060|-6.975240|-7.016080|-6.027550|-6.017130|-6.027550|2020-06-03 14:00:00
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M03|P1|PM15M|-2.535990|-2.428320|-2.480500|-3.241300|-3.214820|-3.214820|2020-06-03 14:00:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.648010|-2.622510|-2.648000|2020-06-03 14:00:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.926154|1.064630|0.926155|2020-06-03 14:00:00
80C|APN80A|M04|P2|PM15M|-2.809170|-2.781890|-2.801840|-3.388500|-3.367700|-3.367710|2020-06-03 14:00:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P1|PM15M|-8.183300|-8.122250|-8.154810|-6.228760|-6.217840|-6.228760|2020-06-03 14:00:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.727299|-6.034520|-6.024080|-6.034520|2020-06-03 14:00:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P1|PM15M|-5.871190|-5.806170|-5.827590|-5.410600|-5.404570|-5.410600|2020-06-03 14:00:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P6|PM15M|-6.714170|-6.645420|-6.681630|-6.315270|-6.291170|-6.315270|2020-06-03 14:00:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 14:00:00
