/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M03|P1|PM15M|-2.404080|-2.386740|-2.395330|-3.223020|-3.217550|-3.217550|2020-06-04 03:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.645610|-2.628070|-2.645610|2020-06-04 03:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.910687|1.094770|0.910688|2020-06-04 03:15:00
80C|APN80A|M04|P2|PM15M|-2.802550|-2.799230|-2.800390|-3.393240|-3.371480|-3.371480|2020-06-04 03:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P1|PM15M|-8.183300|-8.161970|-8.173940|-6.228760|-6.219660|-6.228760|2020-06-04 03:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.592701|-6.031030|-6.025820|-6.031030|2020-06-04 03:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P1|PM15M|-5.811010|-5.802940|-5.806930|-5.412110|-5.404570|-5.412110|2020-06-04 03:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P6|PM15M|-6.746900|-6.679660|-6.702760|-6.315270|-6.291170|-6.315270|2020-06-04 03:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 03:15:00
