/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M03|P1|PM15M|-2.397280|-2.387490|-2.391430|-3.228490|-3.223020|-3.223020|2020-06-03 17:45:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.651200|-2.628870|-2.651200|2020-06-03 17:45:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.949600|1.064630|0.949601|2020-06-03 17:45:00
80C|APN80A|M04|P2|PM15M|-2.786020|-2.781070|-2.783300|-3.395140|-3.371480|-3.371480|2020-06-03 17:45:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P1|PM15M|-8.167290|-8.151340|-8.158580|-6.228760|-6.221480|-6.228760|2020-06-03 17:45:00
80C|APN80A|M06|P2|PM15M|-38.864601|-35.251301|-38.623798|-6.034520|-6.025820|-6.034520|2020-06-03 17:45:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P1|PM15M|-5.814240|-5.807780|-5.811300|-5.412110|-5.404570|-5.412110|2020-06-03 17:45:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P6|PM15M|-6.736640|-6.679660|-6.708340|-6.315270|-6.291170|-6.315270|2020-06-03 17:45:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 17:45:00
