/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M03|P1|PM15M|-2.463400|-2.395020|-2.414340|-3.218460|-3.213910|-3.213910|2020-06-03 20:45:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.641620|-2.625690|-2.641620|2020-06-03 20:45:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.902580|1.060890|0.902582|2020-06-03 20:45:00
80C|APN80A|M04|P2|PM15M|-2.810000|-2.800890|-2.807000|-3.392290|-3.373370|-3.373370|2020-06-03 20:45:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P1|PM15M|-8.191320|-8.175290|-8.186430|-6.226940|-6.217840|-6.226940|2020-06-03 20:45:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.727699|-6.032780|-6.025820|-6.032780|2020-06-03 20:45:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P1|PM15M|-5.814240|-5.804550|-5.808470|-5.412110|-5.404570|-5.412110|2020-06-03 20:45:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P6|PM15M|-6.701950|-6.645420|-6.680650|-6.315270|-6.291170|-6.315270|2020-06-03 20:45:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 20:45:00
