/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M03|P1|PM15M|-2.390500|-2.376970|-2.381370|-3.222110|-3.215730|-3.215730|2020-06-04 01:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.640020|-2.624890|-2.640020|2020-06-04 01:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.926154|1.064630|0.926155|2020-06-04 01:15:00
80C|APN80A|M04|P2|PM15M|-2.808350|-2.802550|-2.805820|-3.391350|-3.374310|-3.374310|2020-06-04 01:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P1|PM15M|-8.191320|-8.175290|-8.184160|-6.228760|-6.221480|-6.228760|2020-06-04 01:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.725300|-6.032780|-6.025820|-6.032780|2020-06-04 01:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P1|PM15M|-5.812620|-5.806170|-5.808070|-5.410600|-5.406080|-5.410600|2020-06-04 01:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P6|PM15M|-6.714170|-6.679660|-6.693400|-6.315270|-6.291170|-6.315270|2020-06-04 01:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 01:15:00
