/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M03|P1|PM15M|-2.452690|-2.429840|-2.442050|-3.225760|-3.219370|-3.219370|2020-06-03 18:45:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.641620|-2.628870|-2.641620|2020-06-03 18:45:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.910687|1.053400|0.910688|2020-06-03 18:45:00
80C|APN80A|M04|P2|PM15M|-2.781890|-2.779420|-2.780890|-3.392290|-3.377150|-3.377150|2020-06-03 18:45:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P1|PM15M|-8.167290|-8.151340|-8.157050|-6.230580|-6.219660|-6.230580|2020-06-03 18:45:00
80C|APN80A|M06|P2|PM15M|-38.864601|-35.251301|-38.387100|-6.034520|-6.027550|-6.034520|2020-06-03 18:45:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.809390|-5.811410|-5.413620|-5.407580|-5.413620|2020-06-03 18:45:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P6|PM15M|-6.714170|-6.679660|-6.690510|-6.315270|-6.291170|-6.315270|2020-06-03 18:45:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:45:00
