/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M03|P1|PM15M|-2.382980|-2.373210|-2.377720|-3.220280|-3.213000|-3.213000|2020-06-03 22:45:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.640020|-2.624100|-2.640020|2020-06-03 22:45:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.991971|1.064630|0.991972|2020-06-03 22:45:00
80C|APN80A|M04|P2|PM15M|-2.815810|-2.812490|-2.814370|-3.397040|-3.367700|-3.367710|2020-06-03 22:45:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P1|PM15M|-8.196680|-8.183300|-8.189600|-6.226940|-6.221480|-6.226940|2020-06-03 22:45:00
80C|APN80A|M06|P2|PM15M|-38.864601|-38.864601|-38.864601|-6.032780|-6.024080|-6.032780|2020-06-03 22:45:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P1|PM15M|-5.817480|-5.809390|-5.813020|-5.410600|-5.404570|-5.410600|2020-06-03 22:45:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P6|PM15M|-6.771610|-6.736640|-6.762990|-6.315270|-6.291170|-6.315270|2020-06-03 22:45:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 22:45:00
