/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M03|P1|PM15M|-2.555510|-2.526660|-2.542680|-3.255060|-3.247720|-3.247720|2020-06-03 13:00:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.657600|-2.643210|-2.657600|2020-06-03 13:00:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.910687|1.087340|0.910688|2020-06-03 13:00:00
80C|APN80A|M04|P2|PM15M|-2.801720|-2.797580|-2.800340|-3.397990|-3.373370|-3.373370|2020-06-03 13:00:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P1|PM15M|-8.138090|-8.116980|-8.131390|-6.236050|-6.221480|-6.236050|2020-06-03 13:00:00
80C|APN80A|M06|P2|PM15M|-38.864601|-38.864601|-38.864601|-6.034520|-6.024080|-6.034520|2020-06-03 13:00:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P1|PM15M|-5.894180|-5.885960|-5.890800|-5.413620|-5.404570|-5.413620|2020-06-03 13:00:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P6|PM15M|-6.724370|-6.689780|-6.715260|-6.315270|-6.291170|-6.315270|2020-06-03 13:00:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:00:00
20B_X|APN20B|SXC|P9|PM15M|-40.000000|-40.000000|-40.000000|-5.989440|-5.989440|-5.989440|2020-06-03 13:00:00
20B_X|APN20B|SXC|P10|PM15M|-43.486500|-37.465900|-41.573700|-4.948500|-4.921440|-4.948500|2020-06-03 13:00:00
20B_X|APN20B|SXC|P11|PM15M|8.164730|8.164730|8.164730|8.164730|8.164730|8.164730|2020-06-03 13:00:00
20B_X|APN20B|SXC|P12|PM15M|-6.708060|-6.681680|-6.692580|-5.826940|-5.810360|-5.826940|2020-06-03 13:00:00
20B_X|APN20B|SXC|P13|PM15M|-7.686420|-7.636450|-7.666900|-4.932240|-4.916050|-4.932240|2020-06-03 13:00:00
20B_X|APN20B|SXC|P14|PM15M|-7.057060|-7.037020|-7.045560|-6.025820|-6.024080|-6.025810|2020-06-03 13:00:00
