/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M03|P1|PM15M|-2.440490|-2.421490|-2.430410|-3.227580|-3.220280|-3.220280|2020-06-03 18:30:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.649600|-2.627280|-2.649600|2020-06-03 18:30:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.949600|1.064630|0.949601|2020-06-03 18:30:00
80C|APN80A|M04|P2|PM15M|-2.782720|-2.779420|-2.780980|-3.396090|-3.377150|-3.377150|2020-06-03 18:30:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P1|PM15M|-8.164630|-8.151340|-8.157050|-6.230580|-6.219660|-6.230580|2020-06-03 18:30:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.725201|-6.032780|-6.025820|-6.032780|2020-06-03 18:30:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.806170|-5.811280|-5.410600|-5.406080|-5.410600|2020-06-03 18:30:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P6|PM15M|-6.714170|-6.667540|-6.690670|-6.315270|-6.291170|-6.315270|2020-06-03 18:30:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 18:30:00
