/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M03|P1|PM15M|-2.399550|-2.391250|-2.396440|-3.223020|-3.216640|-3.216640|2020-06-04 02:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.640020|-2.628870|-2.640020|2020-06-04 02:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.926154|1.079560|0.926155|2020-06-04 02:15:00
80C|APN80A|M04|P2|PM15M|-2.805030|-2.800890|-2.802660|-3.397990|-3.374310|-3.374310|2020-06-04 02:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P1|PM15M|-8.185970|-8.169950|-8.178230|-6.228760|-6.221480|-6.228760|2020-06-04 02:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-38.864601|-38.864601|-6.032780|-6.024080|-6.032780|2020-06-04 02:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P1|PM15M|-5.809390|-5.801320|-5.805620|-5.410600|-5.406080|-5.410600|2020-06-04 02:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P6|PM15M|-6.724370|-6.689780|-6.710770|-6.315270|-6.291170|-6.315270|2020-06-04 02:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-04 02:15:00
