/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M03|P1|PM15M|-2.558630|-2.401810|-2.486470|-3.255060|-3.238550|-3.238550|2020-06-03 13:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.654400|-2.637630|-2.654400|2020-06-03 13:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.898698|1.056810|0.898699|2020-06-03 13:15:00
80C|APN80A|M04|P2|PM15M|-2.812490|-2.801720|-2.809340|-3.391350|-3.367700|-3.367710|2020-06-03 13:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P1|PM15M|-8.143390|-8.127530|-8.134230|-6.228760|-6.223300|-6.228760|2020-06-03 13:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-38.864601|-38.864601|-6.034520|-6.027550|-6.034520|2020-06-03 13:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P1|PM15M|-5.890890|-5.863010|-5.875610|-5.413620|-5.406080|-5.413620|2020-06-03 13:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P6|PM15M|-6.736640|-6.645420|-6.699660|-6.315270|-6.291170|-6.315270|2020-06-03 13:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 13:15:00
20B_X|APN20B|SXC|P9|PM15M|-40.000000|-40.000000|-40.000000|-5.989440|-5.960220|-5.989440|2020-06-03 13:15:00
20B_X|APN20B|SXC|P10|PM15M|-43.486500|-35.705002|-41.571800|-4.948500|-4.932240|-4.948500|2020-06-03 13:15:00
20B_X|APN20B|SXC|P11|PM15M|8.164730|8.164730|8.164730|8.164730|8.164730|8.164730|2020-06-03 13:15:00
20B_X|APN20B|SXC|P12|PM15M|-6.920760|-6.691800|-6.801130|-5.826940|-5.810360|-5.826940|2020-06-03 13:15:00
20B_X|APN20B|SXC|P13|PM15M|-7.716220|-7.634190|-7.674400|-4.932240|-4.910670|-4.932240|2020-06-03 13:15:00
20B_X|APN20B|SXC|P14|PM15M|-7.063760|-6.973050|-7.017710|-6.027550|-6.018860|-6.027550|2020-06-03 13:15:00
