/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
20B_X|APN20B|SXC|P9|PM15M|-40.000000|-40.000000|-40.000000|-5.989440|-5.960220|-5.989440|2020-06-03 15:15:00
20B_X|APN20B|SXC|P10|PM15M|-43.486500|-37.465900|-41.677299|-4.959370|-4.926840|-4.959370|2020-06-03 15:15:00
20B_X|APN20B|SXC|P11|PM15M|8.164730|8.164730|8.164730|8.164730|8.164730|8.164730|2020-06-03 15:15:00
20B_X|APN20B|SXC|P12|PM15M|-6.893070|-6.821460|-6.856080|-5.826940|-5.810360|-5.826940|2020-06-03 15:15:00
20B_X|APN20B|SXC|P13|PM15M|-7.700150|-7.654550|-7.682610|-4.937660|-4.916050|-4.937650|2020-06-03 15:15:00
20B_X|APN20B|SXC|P14|PM15M|-7.074950|-7.019280|-7.050350|-6.025820|-6.017130|-6.025810|2020-06-03 15:15:00
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M03|P1|PM15M|-2.437440|-2.395780|-2.411250|-3.229410|-3.225760|-3.225760|2020-06-03 15:15:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.645610|-2.630460|-2.645610|2020-06-03 15:15:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.984360|1.143110|0.984361|2020-06-03 15:15:00
80C|APN80A|M04|P2|PM15M|-2.788490|-2.781890|-2.784790|-3.389450|-3.371480|-3.371480|2020-06-03 15:15:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P1|PM15M|-8.164630|-8.151340|-8.155900|-6.232410|-6.219660|-6.232410|2020-06-03 15:15:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.725399|-6.034520|-6.027550|-6.034520|2020-06-03 15:15:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P1|PM15M|-5.815860|-5.809390|-5.811680|-5.412110|-5.406080|-5.412110|2020-06-03 15:15:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P6|PM15M|-6.759230|-6.679660|-6.716070|-6.315270|-6.291170|-6.315270|2020-06-03 15:15:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 15:15:00
