/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M03|P1|PM15M|-2.391250|-2.387490|-2.389350|-3.229410|-3.223020|-3.223020|2020-06-03 16:00:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.644810|-2.630460|-2.644810|2020-06-03 16:00:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.902580|1.060890|0.902582|2020-06-03 16:00:00
80C|APN80A|M04|P2|PM15M|-2.783540|-2.781070|-2.782030|-3.393240|-3.368650|-3.368650|2020-06-03 16:00:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P1|PM15M|-8.167290|-8.148690|-8.156620|-6.228760|-6.221480|-6.228760|2020-06-03 16:00:00
80C|APN80A|M06|P2|PM15M|-38.864601|-36.807999|-38.650002|-6.032780|-6.027550|-6.032780|2020-06-03 16:00:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P1|PM15M|-5.814240|-5.807780|-5.810930|-5.412110|-5.404570|-5.412110|2020-06-03 16:00:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P6|PM15M|-6.724370|-6.667540|-6.689320|-6.315270|-6.291170|-6.315270|2020-06-03 16:00:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 16:00:00
