/* TID|System Type|Slot|Port|PM_Type|RX_Min_Power|RX_Max_Power|RX_Avg_Power|TX_Min_Power|TX_Max_Power|TX_Avg_Power|Date */
80C|APN80A|M02|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M02|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M03|P1|PM15M|-2.409370|-2.379220|-2.392990|-3.220280|-3.213910|-3.213910|2020-06-03 21:00:00
80C|APN80A|M03|P2|PM15M|-33.010300|-33.010300|-33.010300|-2.640820|-2.625690|-2.640820|2020-06-03 21:00:00
80C|APN80A|M04|P1|PM15M|-40.000000|-40.000000|-40.000000|0.910687|1.220520|0.910688|2020-06-03 21:00:00
80C|APN80A|M04|P2|PM15M|-2.811660|-2.807520|-2.809450|-3.390400|-3.375260|-3.375260|2020-06-03 21:00:00
80C|APN80A|M05|P1|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M05|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P1|PM15M|-8.191320|-8.177950|-8.186110|-6.225120|-6.217840|-6.225110|2020-06-03 21:00:00
80C|APN80A|M06|P2|PM15M|-38.864601|-35.251301|-38.623798|-6.034520|-6.025820|-6.034520|2020-06-03 21:00:00
80C|APN80A|M06|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P6|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M06|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P1|PM15M|-5.814240|-5.804550|-5.808830|-5.410600|-5.403060|-5.410600|2020-06-03 21:00:00
80C|APN80A|M07|P2|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P3|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P4|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P5|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P6|PM15M|-6.701950|-6.645420|-6.667080|-6.315270|-6.291170|-6.315270|2020-06-03 21:00:00
80C|APN80A|M07|P7|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
80C|APN80A|M07|P8|PM15M|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|-40.000000|2020-06-03 21:00:00
