/* TID|System Type|Slot|Port|Time|Name|ing_packets|ing_bytes|ing_rate(Kbps)|egr_packets|egr_bytes|egr_rate(Kbps)|Date */
20B_X|APN20B|SXC|P12|PM15M|(kkk00011)-(T24-L1)|270000|28350000|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM15M|(kkk00011_P)-(T24-L2)|270180|28364760|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM15M|(TN_1_80C_20B_X_16)-(T1-L1)|270899|28447995|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P12|PM15M|(TN_1_80C_20B_X_16_P)-(T1-L2)|270179|28364655|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM15M|(TN_1_80C_20B_X_18_test2)-(T2-L1)|269999|28349895|251|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P12|PM15M|(TN_1_80C_20B_X_18_test2_P)-(T2-L2)|270179|28364655|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P12|PM1D|(kkk00011)-(T24-L1)|25919926|2721592230|251|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM1D|(kkk00011_P)-(T24-L2)|25937207|2723009295|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM1D|(TN_1_80C_20B_X_16)-(T1-L1)|26006216|2730998276|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P12|PM1D|(TN_1_80C_20B_X_16_P)-(T1-L2)|25937094|2722997499|252|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P14|PM1D|(TN_1_80C_20B_X_18_test2)-(T2-L1)|25919817|2721580785|251|0|0|0|2020-06-02 00:00:00
20B_X|APN20B|SXC|P12|PM1D|(TN_1_80C_20B_X_18_test2_P)-(T2-L2)|25937097|2722997745|252|0|0|0|2020-06-02 00:00:00
80C|APN80A|M07|P1|PM15M|(TN_1_80C_20B_X_16)-(T1-L1)|296036|30499808|271|270901|27906403|0|2020-06-02 00:00:00
80C|APN80A|M03|P1|PM15M|(TN_1_80C_20B_X_16_P)-(T1-L2)|295308|30409344|270|270181|27824503|0|2020-06-02 00:00:00
80C|APN80A|M07|P1|PM15M|(TN_1_80C_20B_X_18_test2)-(T2-L1)|295144|30399832|270|270001|27810103|0|2020-06-02 00:00:00
80C|APN80A|M03|P1|PM15M|(TN_1_80C_20B_X_18_test2_P)-(T2-L2)|295300|30408520|270|270181|27824503|0|2020-06-02 00:00:00
80C|APN80A|M07|P1|PM1D|(TN_1_80C_20B_X_16)-(T1-L1)|28420090|2928046672|271|26006353|2678999959|0|2020-06-02 00:00:00
80C|APN80A|M03|P1|PM1D|(TN_1_80C_20B_X_16_P)-(T1-L2)|28351190|2919464049|270|25937230|2671137319|0|2020-06-02 00:00:00
80C|APN80A|M07|P1|PM1D|(TN_1_80C_20B_X_18_test2)-(T2-L1)|28333786|2918379958|270|25919952|2669755056|0|2020-06-02 00:00:00
80C|APN80A|M03|P1|PM1D|(TN_1_80C_20B_X_18_test2_P)-(T2-L2)|28350371|2919379733|270|25937232|2671137456|0|2020-06-02 00:00:00
